x,y,yaw,waypoint_index,action,distance_to_waypoint,heading_error
-1.5273017296676992,-0.39794885384246315,0.7586078671309399,1,GO_FORWARD,0.23534969537675793,0.24067622087133234
-1.5260751817656983,-0.3967863471439804,0.7586077992572829,1,GO_FORWARD,0.23370883141106374,0.24239990679935686
-1.5248486821316518,-0.39562388359438505,0.7586077491926123,1,GO_FORWARD,0.23206873391855204,0.24414786843050795
-1.5236222213008375,-0.3944614543630191,0.7586077125147176,1,GO_FORWARD,0.23042940531176517,0.24592063080775117
-1.5223957916598594,-0.39329905242927266,0.7586076858468259,1,GO_FORWARD,0.22879085096676913,0.24771872997945465
-1.5211693870851368,-0.39213667221152193,0.758607666621477,1,GO_FORWARD,0.2271530787268918,0.24954271402241612
-1.5199430026519176,-0.3909743092720252,0.7586076528955887,1,TURN_LEFT,0.22551609850980708,0.25139314398163193
-1.5199518383332213,-0.3909775910375777,0.7823406855409017,1,GO_FORWARD,0.22552357703361195,0.22763467319748554
-1.5187522464950547,-0.389785625512746,0.7823431138702396,1,GO_FORWARD,0.22387648313051206,0.22933788411457978
-1.5175527533629791,-0.3885934759377847,0.7823426219981285,1,GO_FORWARD,0.22222994620328093,0.23106847840250888
-1.5163534755330117,-0.38740154288846274,0.7823422465489805,1,GO_FORWARD,0.22058438191673374,0.23282446804235246
-1.515154374324207,-0.3862097861420134,0.7823419619337836,1,GO_FORWARD,0.2189397505731975,0.2346064893968699
-1.5139554154415478,-0.3850181698238561,0.7823417472182245,1,GO_FORWARD,0.21729601900040638,0.2364151869197334
-1.5127565710951392,-0.3838266652088478,0.7823415860805347,1,GO_FORWARD,0.2156531640550144,0.23825121186343678
-1.5115578189030296,-0.38263524943764116,0.7823414658499179,1,GO_FORWARD,0.21401117095972005,0.24011522452780643
-1.5103591408475996,-0.38144390432858266,0.7823413767231463,1,GO_FORWARD,0.21237003175264665,0.24200789647911247
-1.5091605224262088,-0.3802526154224919,0.7823413111419142,1,GO_FORWARD,0.2107297440396385,0.24392991252850305
-1.5079619519665457,-0.3790613712214138,0.782341263300034,1,GO_FORWARD,0.20909031000053457,0.24588197250525612
-1.5067634200751583,-0.3778701625825493,0.7823412287545303,1,GO_FORWARD,0.20745173559960206,0.24786479286680574
-1.5055649191933214,-0.3766789822359272,0.7823412041196152,1,GO_FORWARD,0.20581402995961068,0.24987910818129033
-1.5043664432393713,-0.3754878244006739,0.7823411868265843,1,TURN_LEFT,0.20417720486704347,0.251925672512575
-1.5043751833992716,-0.37549132571069427,0.8060741848240537,1,GO_FORWARD,0.20418468186749103,0.2281646491765904
-1.5032041989117322,-0.374271217317047,0.8060765766078931,1,GO_FORWARD,0.20253780846592018,0.23005195407515455
-1.5020333225590305,-0.37305092975070053,0.8060760794350253,1,GO_FORWARD,0.20089157075401903,0.23197220716422084
-1.4996921689988352,-0.37061098312473106,0.806075414025786,2,GO_FORWARD,0.47662133499446496,0.08473170997077328
-1.4974233786817932,-0.36824641309473827,0.8060752008367216,2,GO_FORWARD,0.473356194576171,0.08531786581730694
-1.4951585110405938,-0.3658859336727399,0.8060750332351987,2,GO_FORWARD,0.47009686565565706,0.08591108434627193
-1.4928978202330716,-0.36352980703186394,0.8060749088369623,2,GO_FORWARD,0.46684371442476214,0.0865114232852009
-1.4906412845736527,-0.36117800880913475,0.8060748182606484,2,GO_FORWARD,0.4635967108877654,0.08711902253634296
-1.4883888816959017,-0.3588305146816803,0.806074753584134,2,GO_FORWARD,0.46035582471880626,0.0877340250187203
-1.486140591863721,-0.3564873035990434,0.8060747085225561,2,GO_FORWARD,0.4571210298590921,0.08835657541574538
-1.4838963976424182,-0.3541483572718609,0.8060746781536771,2,GO_FORWARD,0.45389230391437524,0.08898682038938899
-1.4816562834770102,-0.35181365960652555,0.8060746586590604,2,GO_FORWARD,0.4506696274521038,0.08962490886524366
-1.4794202353418744,-0.34948319624791324,0.8060746471042683,2,GO_FORWARD,0.4474529834274947,0.0902709923105911
